Instance,Income
113391,5.48E+04
113392,2.25E+04
113393,4.83E+04
113394,5.27E+04
113395,2.77E+04
113396,4.45E+04
113397,3.53E+04
113398,9.73E+03
113399,9.70E+04
113400,1.15E+05
113401,5.95E+04
113402,1.62E+04
113403,6.75E+04
113404,6.00E+04
113405,7.83E+04
113406,9.85E+04
113407,6.80E+03
113408,6.11E+04
113409,6.71E+04
113410,9.21E+04
113411,5.15E+04
113412,5.53E+04
113413,8.05E+04
113414,8.16E+04
113415,3.40E+04
113416,5.22E+04
113417,4.62E+04
113418,8.54E+04
113419,7.84E+04
113420,9.05E+04
113421,7.22E+04
113422,8.18E+04
113423,6.56E+04
113424,8.56E+04
113425,6.30E+03
113426,1.31E+05
113427,4.92E+04
113428,4.41E+03
113429,5.99E+04
113430,2.29E+04
113431,9.41E+04
113432,9.66E+04
113433,5.20E+04
113434,5.16E+04
113435,8.26E+04
113436,1.05E+05
113437,2.33E+04
113438,3.03E+04
113439,3.00E+04
113440,9.98E+04
113441,5.41E+04
113442,1.18E+04
113443,1.62E+04
113444,7.74E+04
113445,2.41E+04
113446,9.73E+04
113447,9.05E+04
113448,7.27E+04
113449,4.34E+04
113450,2.79E+04
113451,3.40E+04
113452,7.23E+04
113453,5.14E+04
113454,8.98E+04
113455,9.13E+04
113456,1.89E+04
113457,8.58E+04
113458,1.14E+04
113459,2.07E+04
113460,5.38E+04
113461,9.72E+04
113462,8.60E+04
113463,3.56E+04
113464,7.19E+04
113465,2.40E+04
113466,7.51E+04
113467,7.33E+04
113468,9.87E+04
113469,5.81E+04
113470,1.12E+05
113471,1.03E+05
113472,9.83E+02
113473,9.66E+04
113474,2.28E+04
113475,1.36E+05
113476,6.58E+04
113477,3.43E+04
113478,4.91E+04
113479,4.49E+04
113480,6.08E+04
113481,8.85E+04
113482,3.53E+04
113483,9.91E+04
113484,8.77E+04
113485,8.34E+04
113486,1.67E+04
113487,3.36E+04
113488,4.05E+04
113489,9.39E+04
113490,1.15E+05
113491,9.53E+04
113492,1.72E+04
113493,3.30E+04
113494,4.73E+04
113495,3.63E+04
113496,1.89E+04
113497,4.35E+04
113498,6.65E+04
113499,6.02E+04
113500,9.18E+04
113501,4.22E+04
113502,1.32E+05
113503,4.72E+04
113504,1.16E+05
113505,2.63E+04
113506,4.51E+04
113507,4.23E+04
113508,7.63E+04
113509,2.03E+04
113510,3.87E+04
113511,2.65E+04
113512,2.55E+04
113513,1.07E+05
113514,9.98E+04
113515,8.63E+04
113516,1.72E+04
113517,9.71E+04
113518,6.17E+04
113519,4.68E+04
113520,9.59E+04
113521,5.39E+04
113522,7.14E+04
113523,3.75E+04
113524,5.21E+04
113525,8.60E+04
113526,5.85E+04
113527,4.48E+04
113528,3.80E+04
113529,2.83E+04
113530,1.98E+04
113531,3.45E+04
113532,8.64E+04
113533,1.02E+05
113534,2.32E+04
113535,1.02E+04
113536,8.06E+04
113537,5.31E+04
113538,9.43E+04
113539,6.47E+04
113540,8.72E+04
113541,8.37E+04
113542,6.23E+04
113543,2.42E+04
113544,8.19E+04
113545,4.16E+04
113546,4.65E+04
113547,6.45E+04
113548,8.30E+04
113549,3.06E+04
113550,3.31E+04
113551,5.06E+04
113552,4.93E+04
113553,8.15E+04
113554,7.93E+04
113555,2.13E+04
113556,6.98E+04
113557,3.35E+04
113558,7.63E+04
113559,7.42E+04
113560,1.10E+05
113561,6.73E+04
113562,2.98E+04
113563,2.97E+04
113564,1.60E+04
113565,1.15E+05
113566,1.54E+04
113567,8.84E+04
113568,7.38E+04
113569,6.10E+04
113570,8.95E+04
113571,1.12E+04
113572,2.62E+04
113573,9.09E+04
113574,6.92E+04
113575,9.70E+04
113576,1.02E+04
113577,8.07E+04
113578,6.17E+04
113579,2.41E+04
113580,1.89E+04
113581,3.12E+04
113582,4.97E+04
113583,5.39E+04
113584,1.09E+05
113585,1.14E+04
113586,2.79E+04
113587,6.62E+04
113588,5.85E+04
113589,4.94E+04
113590,9.12E+04
113591,4.43E+04
113592,4.83E+04
113593,6.20E+04
113594,1.06E+05
113595,7.04E+04
113596,1.03E+04
113597,5.36E+04
113598,4.55E+04
113599,4.41E+04
113600,6.75E+04
113601,9.19E+04
113602,2.69E+04
113603,3.21E+04
113604,6.49E+03
113605,3.69E+04
113606,5.57E+04
113607,4.98E+04
113608,5.72E+04
113609,1.52E+04
113610,6.79E+04
113611,5.91E+04
113612,7.88E+04
113613,8.66E+04
113614,5.26E+04
113615,8.72E+04
113616,3.48E+04
113617,4.03E+04
113618,1.74E+04
113619,2.60E+04
113620,5.20E+04
113621,4.13E+04
113622,8.09E+04
113623,4.96E+04
113624,3.36E+04
113625,1.26E+05
113626,1.25E+04
113627,1.14E+05
113628,4.70E+04
113629,7.05E+04
113630,1.90E+04
113631,4.46E+04
113632,4.96E+04
113633,7.24E+04
113634,1.05E+05
113635,6.00E+04
113636,8.14E+04
113637,1.51E+04
113638,4.01E+04
113639,1.67E+04
113640,6.85E+03
113641,4.52E+04
113642,7.79E+04
113643,1.88E+04
113644,6.84E+04
113645,3.18E+04
113646,3.67E+04
113647,9.84E+04
113648,4.42E+04
113649,4.16E+04
113650,2.96E+04
113651,3.65E+04
113652,2.91E+04
113653,5.44E+04
113654,1.19E+04
113655,2.39E+04
113656,7.35E+04
113657,2.58E+04
113658,4.55E+04
113659,3.84E+04
113660,9.18E+04
113661,8.53E+04
113662,2.98E+04
113663,3.18E+04
113664,9.04E+04
113665,7.72E+04
113666,4.16E+04
113667,7.20E+04
113668,1.45E+04
113669,5.05E+04
113670,9.95E+03
113671,7.57E+04
113672,7.88E+04
113673,5.20E+04
113674,1.48E+04
113675,9.69E+04
113676,1.09E+05
113677,3.80E+04
113678,5.13E+04
113679,2.78E+04
113680,2.81E+04
113681,2.77E+04
113682,8.60E+04
113683,5.89E+04
113684,2.17E+04
113685,8.34E+03
113686,2.52E+04
113687,9.63E+04
113688,5.47E+04
113689,7.03E+04
113690,5.65E+04
113691,4.22E+04
113692,3.74E+04
113693,8.18E+04
113694,7.24E+04
113695,6.99E+04
113696,9.78E+04
113697,4.89E+04
113698,9.67E+04
113699,1.31E+05
113700,7.21E+04
113701,6.19E+04
113702,2.11E+04
113703,3.71E+04
113704,1.53E+04
113705,4.72E+04
113706,5.76E+04
113707,6.04E+04
113708,8.18E+04
113709,4.56E+04
113710,3.66E+04
113711,1.89E+04
113712,4.28E+04
113713,3.14E+04
113714,7.64E+04
113715,7.78E+04
113716,4.33E+04
113717,5.28E+04
113718,2.10E+04
113719,8.53E+04
113720,4.30E+04
113721,1.01E+05
113722,7.40E+04
113723,6.47E+04
113724,1.11E+05
113725,3.13E+04
113726,1.77E+04
113727,3.85E+04
113728,4.12E+04
113729,4.27E+04
113730,4.39E+04
113731,5.13E+04
113732,6.56E+04
113733,3.44E+04
113734,2.42E+04
113735,9.39E+04
113736,4.05E+04
113737,-1.24E+04
113738,6.13E+04
113739,3.32E+04
113740,6.90E+04
113741,3.91E+04
113742,4.62E+04
113743,4.55E+04
113744,4.10E+04
113745,1.97E+04
113746,5.14E+04
113747,9.43E+04
113748,4.27E+04
113749,2.37E+04
113750,6.74E+04
113751,4.04E+04
113752,9.29E+04
113753,7.09E+04
113754,2.36E+04
113755,8.82E+04
113756,2.47E+04
113757,5.46E+04
113758,6.57E+04
113759,8.97E+04
113760,7.25E+04
113761,6.06E+04
113762,5.55E+04
113763,9.36E+04
113764,2.97E+03
113765,3.80E+04
113766,5.49E+04
113767,2.36E+04
113768,1.01E+05
113769,3.18E+04
113770,-1.03E+03
113771,7.57E+03
113772,1.17E+05
113773,7.93E+04
113774,5.74E+04
113775,6.56E+04
113776,6.97E+04
113777,9.62E+04
113778,3.20E+04
113779,5.22E+04
113780,7.77E+04
113781,6.89E+04
113782,3.18E+04
113783,2.44E+04
113784,3.77E+04
113785,3.97E+04
113786,1.19E+05
113787,3.96E+04
113788,3.03E+04
113789,4.53E+04
113790,1.07E+05
113791,2.96E+04
113792,3.85E+04
113793,1.10E+05
113794,8.24E+04
113795,8.47E+04
113796,6.18E+04
113797,4.78E+04
113798,9.03E+04
113799,3.13E+04
113800,4.13E+04
113801,8.57E+04
113802,4.38E+04
113803,6.10E+04
113804,2.66E+04
113805,3.98E+04
113806,3.30E+04
113807,1.59E+04
113808,6.48E+04
113809,1.04E+05
113810,5.20E+04
113811,4.84E+04
113812,6.08E+04
113813,1.01E+05
113814,5.48E+04
113815,9.12E+04
113816,8.14E+04
113817,7.11E+04
113818,1.05E+05
113819,5.96E+04
113820,7.87E+04
113821,6.05E+04
113822,8.91E+04
113823,8.90E+04
113824,1.17E+05
113825,6.26E+04
113826,2.34E+04
113827,7.32E+04
113828,7.04E+04
113829,4.89E+04
113830,4.48E+04
113831,5.84E+04
113832,5.83E+04
113833,1.07E+05
113834,2.40E+04
113835,4.05E+04
113836,1.03E+05
113837,1.04E+05
113838,9.56E+04
113839,2.71E+04
113840,1.53E+04
113841,7.51E+04
113842,9.57E+04
113843,9.25E+04
113844,5.89E+04
113845,1.84E+04
113846,6.33E+04
113847,8.21E+04
113848,4.73E+04
113849,4.12E+04
113850,6.05E+04
113851,4.02E+04
113852,1.05E+05
113853,4.36E+04
113854,2.89E+04
113855,9.92E+04
113856,2.92E+04
113857,4.89E+04
113858,1.76E+04
113859,2.02E+04
113860,2.43E+04
113861,3.37E+04
113862,7.02E+04
113863,5.91E+04
113864,3.56E+04
113865,1.09E+05
113866,1.03E+05
113867,2.99E+04
113868,7.34E+04
113869,4.17E+04
113870,4.01E+04
113871,8.23E+04
113872,3.04E+04
113873,1.05E+05
113874,8.20E+04
113875,1.10E+05
113876,4.13E+04
113877,1.15E+05
113878,2.10E+04
113879,6.36E+04
113880,2.33E+04
113881,1.28E+05
113882,7.73E+04
113883,4.15E+04
113884,1.80E+04
113885,4.33E+04
113886,1.02E+05
113887,3.79E+04
113888,9.00E+04
113889,3.29E+04
113890,7.02E+04
113891,5.76E+04
113892,2.52E+04
113893,5.92E+04
113894,2.94E+04
113895,2.71E+04
113896,9.88E+04
113897,1.07E+05
113898,3.90E+04
113899,4.49E+04
113900,7.90E+04
113901,1.03E+05
113902,7.99E+04
113903,1.65E+04
113904,4.90E+04
113905,5.71E+04
113906,3.08E+04
113907,4.70E+04
113908,1.08E+05
113909,1.92E+04
113910,9.53E+04
113911,6.78E+04
113912,2.29E+04
113913,3.44E+04
113914,2.14E+04
113915,9.55E+04
113916,3.71E+04
113917,2.80E+04
113918,3.61E+04
113919,4.43E+04
113920,-1.05E+03
113921,4.36E+04
113922,4.66E+04
113923,6.55E+04
113924,6.69E+04
113925,5.86E+04
113926,1.46E+04
113927,8.55E+04
113928,4.00E+04
113929,6.19E+04
113930,5.84E+04
113931,2.87E+04
113932,4.36E+04
113933,5.96E+04
113934,4.94E+04
113935,4.95E+04
113936,1.14E+05
113937,3.91E+04
113938,4.76E+04
113939,9.82E+04
113940,6.43E+04
113941,2.40E+04
113942,7.68E+04
113943,7.05E+04
113944,3.42E+04
113945,3.82E+04
113946,1.22E+05
113947,1.21E+05
113948,1.57E+04
113949,9.65E+04
113950,-1.22E+03
113951,5.07E+04
113952,1.21E+05
113953,8.45E+04
113954,6.61E+04
113955,-9.56E+03
113956,6.43E+04
113957,4.23E+04
113958,7.99E+04
113959,1.30E+05
113960,1.67E+04
113961,1.13E+05
113962,7.08E+04
113963,2.88E+04
113964,9.29E+04
113965,6.90E+04
113966,7.47E+04
113967,7.56E+04
113968,7.45E+04
113969,3.27E+04
113970,3.96E+04
113971,1.12E+05
113972,1.16E+05
113973,3.59E+04
113974,5.34E+04
113975,5.44E+04
113976,4.30E+04
113977,7.93E+04
113978,4.24E+04
113979,8.33E+04
113980,6.42E+04
113981,7.82E+04
113982,6.78E+04
113983,4.02E+04
113984,6.80E+04
113985,8.97E+03
113986,1.04E+04
113987,4.78E+04
113988,1.31E+04
113989,6.70E+04
113990,7.88E+04
113991,3.81E+04
113992,8.92E+04
113993,5.54E+04
113994,8.19E+04
113995,1.97E+04
113996,5.25E+04
113997,9.66E+04
113998,3.36E+04
113999,5.16E+04
114000,3.56E+04
114001,3.05E+04
114002,2.28E+04
114003,6.22E+04
114004,1.07E+05
114005,8.04E+04
114006,5.88E+04
114007,7.67E+04
114008,2.79E+04
114009,5.38E+04
114010,1.68E+04
114011,6.88E+04
114012,4.61E+04
114013,1.17E+03
114014,5.50E+04
114015,4.15E+04
114016,9.66E+04
114017,8.32E+04
114018,7.54E+04
114019,5.94E+04
114020,1.03E+05
114021,2.03E+04
114022,7.87E+04
114023,2.92E+04
114024,4.60E+04
114025,8.62E+04
114026,3.57E+04
114027,1.10E+05
114028,4.00E+03
114029,5.63E+04
114030,1.54E+04
114031,3.00E+04
114032,9.25E+04
114033,1.12E+05
114034,5.12E+03
114035,4.38E+04
114036,5.63E+04
114037,6.32E+04
114038,5.31E+04
114039,3.12E+04
114040,3.17E+04
114041,8.74E+04
114042,6.99E+04
114043,4.33E+04
114044,6.45E+04
114045,9.13E+04
114046,7.16E+04
114047,3.62E+04
114048,3.42E+04
114049,3.36E+04
114050,9.44E+03
114051,3.16E+04
114052,4.34E+04
114053,6.27E+04
114054,4.87E+04
114055,1.13E+05
114056,2.13E+04
114057,9.18E+04
114058,3.94E+04
114059,7.16E+04
114060,9.21E+04
114061,4.17E+04
114062,3.09E+04
114063,-1.20E+04
114064,6.29E+04
114065,1.95E+04
114066,9.16E+04
114067,7.78E+03
114068,5.74E+04
114069,9.88E+04
114070,5.72E+04
114071,6.38E+04
114072,8.84E+04
114073,1.53E+04
114074,1.57E+04
114075,1.84E+04
114076,2.21E+04
114077,4.82E+04
114078,8.70E+04
114079,9.87E+04
114080,2.67E+04
114081,8.59E+04
114082,5.60E+04
114083,4.78E+04
114084,7.92E+04
114085,1.08E+05
114086,1.54E+04
114087,4.00E+04
114088,6.98E+04
114089,1.80E+04
114090,6.25E+04
114091,6.08E+04
114092,3.93E+04
114093,4.50E+04
114094,1.05E+05
114095,7.99E+04
114096,4.41E+04
114097,2.43E+04
114098,5.79E+04
114099,1.48E+04
114100,2.87E+04
114101,1.92E+04
114102,9.50E+03
114103,8.53E+04
114104,3.99E+04
114105,2.22E+04
114106,3.16E+04
114107,4.78E+04
114108,1.18E+05
114109,3.87E+04
114110,1.34E+04
114111,6.79E+04
114112,3.33E+04
114113,2.03E+04
114114,4.54E+04
114115,9.32E+04
114116,8.61E+04
114117,5.27E+04
114118,7.29E+04
114119,4.59E+04
114120,3.56E+04
114121,4.20E+04
114122,7.43E+04
114123,2.98E+04
114124,3.60E+04
114125,1.83E+04
114126,4.45E+04
114127,7.09E+04
114128,3.08E+04
114129,6.65E+04
114130,7.21E+04
114131,8.31E+04
114132,2.89E+04
114133,3.72E+04
114134,1.00E+05
114135,7.24E+04
114136,4.15E+04
114137,4.91E+04
114138,3.06E+04
114139,3.55E+04
114140,9.84E+04
114141,5.23E+03
114142,1.16E+05
114143,2.26E+04
114144,2.95E+04
114145,6.28E+04
114146,1.23E+04
114147,1.64E+04
114148,4.53E+04
114149,9.44E+04
114150,9.91E+03
114151,3.03E+04
114152,4.32E+04
114153,5.29E+04
114154,1.94E+04
114155,6.09E+04
114156,9.18E+04
114157,4.65E+04
114158,5.93E+04
114159,7.65E+04
114160,4.34E+04
114161,7.54E+04
114162,1.16E+05
114163,7.69E+04
114164,1.52E+05
114165,4.48E+04
114166,2.24E+04
114167,1.07E+05
114168,6.35E+04
114169,5.86E+04
114170,7.52E+04
114171,3.57E+04
114172,1.40E+04
114173,2.24E+04
114174,3.53E+04
114175,8.47E+04
114176,4.38E+04
114177,5.26E+04
114178,1.14E+05
114179,1.13E+04
114180,7.84E+04
114181,8.76E+04
114182,7.85E+04
114183,7.45E+04
114184,3.60E+04
114185,9.63E+04
114186,4.58E+04
114187,8.16E+04
114188,7.36E+04
114189,2.03E+04
114190,8.53E+04
114191,1.37E+04
114192,2.37E+04
114193,5.19E+04
114194,2.98E+04
114195,4.41E+04
114196,7.86E+04
114197,6.69E+04
114198,3.69E+04
114199,9.77E+04
114200,1.09E+05
114201,7.43E+04
114202,8.54E+04
114203,3.75E+04
114204,9.27E+04
114205,6.29E+04
114206,3.61E+04
114207,2.30E+04
114208,8.47E+04
114209,5.22E+04
114210,1.12E+05
114211,2.62E+04
114212,2.51E+04
114213,9.20E+04
114214,8.71E+04
114215,5.27E+04
114216,9.30E+04
114217,2.96E+04
114218,1.46E+04
114219,3.49E+04
114220,3.59E+04
114221,2.07E+04
114222,8.38E+03
114223,1.09E+05
114224,2.66E+04
114225,1.35E+05
114226,7.76E+04
114227,-3.93E+03
114228,7.23E+03
114229,3.33E+04
114230,3.45E+04
114231,3.09E+04
114232,6.18E+04
114233,2.92E+04
114234,6.41E+04
114235,2.86E+04
114236,6.47E+04
114237,5.86E+04
114238,1.99E+04
114239,7.51E+04
114240,1.16E+05
114241,5.10E+04
114242,1.03E+05
114243,7.29E+04
114244,9.49E+04
114245,5.73E+04
114246,1.04E+05
114247,1.13E+04
114248,7.69E+04
114249,2.03E+04
114250,1.30E+04
114251,1.83E+04
114252,9.31E+04
114253,3.83E+04
114254,8.34E+04
114255,1.01E+05
114256,7.24E+04
114257,8.70E+04
114258,2.49E+04
114259,6.91E+04
114260,1.91E+04
114261,6.84E+04
114262,9.69E+04
114263,7.97E+04
114264,1.91E+04
114265,7.12E+04
114266,1.03E+05
114267,3.27E+04
114268,4.27E+04
114269,8.43E+04
114270,8.97E+04
114271,7.32E+04
114272,9.96E+04
114273,2.77E+04
114274,5.31E+04
114275,6.35E+04
114276,1.26E+05
114277,7.04E+04
114278,1.19E+05
114279,4.81E+04
114280,7.55E+04
114281,1.15E+05
114282,3.34E+04
114283,5.91E+04
114284,4.34E+04
114285,8.41E+04
114286,2.89E+04
114287,6.46E+04
114288,7.78E+04
114289,2.22E+04
114290,2.38E+04
114291,4.52E+04
114292,9.33E+04
114293,3.53E+04
114294,2.23E+04
114295,5.97E+04
114296,4.86E+04
114297,4.34E+04
114298,6.62E+04
114299,7.44E+04
114300,6.80E+04
114301,3.97E+04
114302,1.04E+05
114303,6.19E+04
114304,2.85E+04
114305,4.63E+04
114306,4.84E+04
114307,2.13E+04
114308,3.90E+04
114309,6.94E+04
114310,9.92E+04
114311,6.56E+04
114312,9.11E+04
114313,1.09E+05
114314,5.45E+04
114315,7.98E+04
114316,6.76E+04
114317,3.59E+04
114318,9.61E+04
114319,5.64E+04
114320,1.22E+04
114321,6.07E+04
114322,4.13E+04
114323,7.93E+04
114324,9.82E+04
114325,1.12E+05
114326,1.22E+05
114327,9.83E+04
114328,5.31E+04
114329,2.84E+04
114330,7.52E+04
114331,5.89E+04
114332,9.45E+04
114333,1.87E+04
114334,8.04E+04
114335,4.15E+04
114336,6.99E+04
114337,9.67E+04
114338,6.76E+04
114339,5.33E+04
114340,3.91E+04
114341,3.06E+04
114342,2.01E+04
114343,4.23E+04
114344,6.44E+04
114345,3.63E+04
114346,3.70E+04
114347,9.83E+04
114348,1.26E+04
114349,1.02E+05
114350,8.36E+04
114351,-3.82E+03
114352,1.29E+04
114353,5.12E+04
114354,9.05E+04
114355,5.72E+04
114356,6.21E+04
114357,9.00E+04
114358,7.36E+04
114359,9.95E+04
114360,3.01E+04
114361,7.20E+04
114362,4.48E+04
114363,4.88E+04
114364,6.81E+04
114365,4.35E+04
114366,2.96E+04
114367,6.35E+04
114368,7.29E+04
114369,9.35E+04
114370,9.36E+04
114371,1.16E+05
114372,3.81E+04
114373,7.48E+04
114374,4.59E+04
114375,6.80E+04
114376,7.28E+04
114377,4.76E+04
114378,4.70E+04
114379,4.56E+04
114380,7.03E+04
114381,8.09E+04
114382,3.35E+04
114383,1.09E+05
114384,5.61E+04
114385,4.09E+04
114386,5.41E+04
114387,6.45E+04
114388,8.64E+04
114389,4.78E+04
114390,1.87E+04
114391,5.64E+04
114392,3.34E+04
114393,9.92E+04
114394,2.03E+04
114395,1.74E+04
114396,4.44E+04
114397,4.51E+03
114398,4.48E+04
114399,7.14E+04
114400,7.38E+04
114401,1.01E+05
114402,9.30E+04
114403,2.96E+04
114404,4.18E+04
114405,5.67E+04
114406,5.36E+04
114407,7.27E+04
114408,2.30E+03
114409,7.78E+04
114410,7.83E+04
114411,5.33E+04
114412,9.29E+04
114413,5.50E+04
114414,6.27E+04
114415,4.40E+04
114416,6.63E+04
114417,1.17E+05
114418,7.57E+04
114419,7.80E+04
114420,4.79E+04
114421,6.43E+04
114422,1.06E+05
114423,7.51E+04
114424,5.57E+04
114425,8.04E+04
114426,2.09E+04
114427,9.44E+04
114428,2.98E+04
114429,5.64E+04
114430,6.68E+04
114431,3.63E+04
114432,5.05E+04
114433,6.20E+04
114434,6.24E+04
114435,9.74E+04
114436,5.65E+04
114437,8.84E+04
114438,3.51E+04
114439,9.04E+04
114440,4.58E+03
114441,9.09E+04
114442,4.97E+04
114443,3.17E+04
114444,8.19E+04
114445,8.14E+04
114446,5.83E+04
114447,4.66E+04
114448,1.04E+05
114449,8.70E+04
114450,2.99E+04
114451,9.31E+04
114452,3.31E+04
114453,1.20E+05
114454,6.18E+04
114455,5.75E+04
114456,9.15E+04
114457,2.79E+04
114458,5.12E+04
114459,5.67E+04
114460,5.20E+04
114461,3.13E+04
114462,7.56E+04
114463,6.75E+04
114464,3.90E+04
114465,5.29E+04
114466,7.15E+04
114467,5.78E+04
114468,7.10E+03
114469,9.15E+04
114470,1.03E+05
114471,3.67E+04
114472,4.90E+04
114473,3.78E+04
114474,8.72E+04
114475,6.41E+04
114476,5.71E+04
114477,1.03E+05
114478,4.82E+04
114479,1.08E+05
114480,9.87E+04
114481,8.22E+03
114482,6.76E+04
114483,4.99E+04
114484,1.17E+05
114485,6.95E+04
114486,4.18E+04
114487,3.34E+04
114488,6.66E+04
114489,8.63E+04
114490,4.61E+04
114491,1.97E+04
114492,1.39E+04
114493,4.21E+04
114494,3.48E+04
114495,5.00E+04
114496,3.06E+04
114497,2.52E+04
114498,9.80E+04
114499,7.92E+04
114500,8.88E+04
114501,8.86E+04
114502,8.47E+04
114503,1.16E+05
114504,5.53E+04
114505,3.13E+04
114506,4.22E+04
114507,1.39E+04
114508,1.56E+04
114509,7.56E+04
114510,9.43E+03
114511,7.06E+04
114512,1.00E+05
114513,3.74E+04
114514,7.35E+04
114515,6.58E+04
114516,5.20E+04
114517,3.98E+04
114518,8.71E+04
114519,9.02E+04
114520,5.41E+04
114521,1.44E+04
114522,5.46E+04
114523,7.23E+04
114524,5.29E+04
114525,5.77E+04
114526,-2.01E+03
114527,2.70E+04
114528,1.23E+05
114529,2.09E+04
114530,1.21E+04
114531,7.94E+04
114532,5.55E+04
114533,3.85E+04
114534,3.22E+04
114535,5.95E+04
114536,2.00E+04
114537,1.07E+05
114538,7.01E+04
114539,4.12E+04
114540,8.61E+04
114541,9.34E+04
114542,1.42E+04
114543,6.27E+04
114544,8.06E+04
114545,8.96E+04
114546,5.94E+04
114547,5.36E+04
114548,4.01E+04
114549,2.29E+04
114550,8.16E+04
114551,2.62E+04
114552,5.91E+04
114553,3.08E+04
114554,1.88E+04
114555,7.02E+04
114556,5.60E+04
114557,3.86E+04
114558,6.92E+04
114559,6.30E+04
114560,7.64E+04
114561,4.00E+04
114562,4.58E+04
114563,5.08E+04
114564,2.69E+04
114565,4.07E+04
114566,2.91E+04
114567,8.72E+04
114568,1.07E+05
114569,1.02E+05
114570,3.92E+04
114571,9.90E+04
114572,7.10E+04
114573,8.00E+04
114574,8.48E+04
114575,8.68E+04
114576,6.09E+04
114577,9.00E+04
114578,4.37E+04
114579,1.38E+04
114580,5.53E+04
114581,2.95E+04
114582,2.92E+04
114583,4.76E+04
114584,8.52E+04
114585,1.11E+04
114586,7.62E+04
114587,4.10E+04
114588,1.06E+05
114589,8.77E+04
114590,2.12E+04
114591,1.76E+04
114592,4.21E+04
114593,8.51E+04
114594,9.22E+04
114595,1.03E+05
114596,2.81E+04
114597,4.92E+04
114598,7.17E+04
114599,5.74E+04
114600,3.01E+04
114601,1.16E+05
114602,7.97E+04
114603,4.13E+04
114604,2.62E+04
114605,5.84E+04
114606,9.70E+04
114607,1.87E+04
114608,5.51E+04
114609,1.41E+04
114610,3.33E+04
114611,1.00E+05
114612,9.38E+04
114613,2.36E+04
114614,6.84E+04
114615,8.01E+04
114616,1.15E+05
114617,4.14E+04
114618,4.59E+04
114619,1.16E+05
114620,4.07E+04
114621,8.92E+04
114622,7.50E+04
114623,4.23E+04
114624,7.18E+04
114625,5.37E+04
114626,1.92E+04
114627,3.40E+04
114628,7.12E+04
114629,1.12E+05
114630,1.23E+04
114631,1.79E+04
114632,3.74E+04
114633,4.20E+04
114634,4.09E+04
114635,1.14E+05
114636,4.72E+04
114637,1.45E+04
114638,3.25E+04
